x,y,global_ctr,tag,ld,st,amoswap,amoor
11,0,4766351,1107820544,170010,8608,0,0
12,0,4766351,1107820544,170000,8608,0,0
13,0,4766351,1107820544,170012,8608,0,0
14,0,4766351,1107820544,170004,8608,0,0
15,0,4766351,1107820544,170000,8608,0,0
0,10,4766351,1107820544,169988,8608,0,0
1,10,4766351,1107820544,169978,8608,0,0
2,10,4766351,1107820544,169984,8606,0,0
3,10,4766351,1107820544,169984,8592,0,0
4,10,4766351,1107820544,169984,8592,0,0
5,10,4766351,1107820544,170000,8592,0,0
6,10,4766351,1107820544,169998,8592,0,0
7,10,4766351,1107820544,169956,8592,0,0
8,10,4766351,1107820544,169942,8592,0,0
9,10,4766351,1107820544,169942,8592,0,0
10,10,4766351,1107820544,170640,8592,0,0
11,10,4766351,1107820544,170295,8592,0,0
12,10,4766351,1107820544,173970,8592,0,0
13,10,4766351,1107820544,172747,8592,0,0
14,10,4766351,1107820544,171572,8380,0,0
15,10,4766351,1107820544,172904,8260,0,0
0,0,4788332,1157890048,173208,8424,0,0
1,0,4788332,1157890048,171088,8450,0,0
2,0,4788332,1157890048,171097,8555,0,0
3,0,4788332,1157890048,170866,8608,0,0
4,0,4788332,1157890048,170806,8608,0,0
5,0,4788332,1157890048,170738,8608,0,0
6,0,4788332,1157890048,170736,8608,0,0
7,0,4788332,1157890048,170582,8608,0,0
8,0,4788332,1157890048,170482,8608,0,0
9,0,4788332,1157890048,170492,8608,0,0
10,0,4788332,1157890048,170480,8608,0,0
11,0,4788332,1157890048,170472,8608,0,0
12,0,4788332,1157890048,170450,8608,0,0
13,0,4788332,1157890048,170476,8608,0,0
14,0,4788332,1157890048,170480,8608,0,0
15,0,4788332,1157890048,170480,8608,0,0
0,10,4788332,1157890048,170480,8608,0,0
1,10,4788332,1157890048,170482,8608,0,0
2,10,4788332,1157890048,170474,8606,0,0
3,10,4788332,1157890048,170446,8592,0,0
4,10,4788332,1157890048,170432,8592,0,0
5,10,4788332,1157890048,170412,8592,0,0
6,10,4788332,1157890048,170392,8592,0,0
7,10,4788332,1157890048,170344,8592,0,0
8,10,4788332,1157890048,170324,8592,0,0
9,10,4788332,1157890048,170288,8592,0,0
10,10,4788332,1157890048,170950,8592,0,0
11,10,4788332,1157890048,170608,8592,0,0
12,10,4788332,1157890048,174364,8592,0,0
13,10,4788332,1157890048,173110,8592,0,0
14,10,4788332,1157890048,171918,8468,0,0
15,10,4788332,1157890048,173280,8434,0,0
0,0,4790726,1124335616,173248,8440,0,0
1,0,4790726,1124335616,171112,8462,0,0
2,0,4790726,1124335616,171135,8561,0,0
3,0,4790726,1124335616,170915,8608,0,0
4,0,4790726,1124335616,170816,8608,0,0
5,0,4790726,1124335616,170752,8608,0,0
6,0,4790726,1124335616,170752,8608,0,0
7,0,4790726,1124335616,170626,8608,0,0
8,0,4790726,1124335616,170528,8608,0,0
9,0,4790726,1124335616,170522,8608,0,0
10,0,4790726,1124335616,170510,8608,0,0
11,0,4790726,1124335616,170496,8608,0,0
12,0,4790726,1124335616,170498,8608,0,0
13,0,4790726,1124335616,170516,8608,0,0
14,0,4790726,1124335616,170500,8608,0,0
15,0,4790726,1124335616,170488,8608,0,0
0,10,4790726,1124335616,170480,8608,0,0
1,10,4790726,1124335616,170482,8608,0,0
2,10,4790726,1124335616,170496,8606,0,0
3,10,4790726,1124335616,170496,8592,0,0
4,10,4790726,1124335616,170496,8592,0,0
5,10,4790726,1124335616,170468,8592,0,0
6,10,4790726,1124335616,170416,8592,0,0
7,10,4790726,1124335616,170384,8592,0,0
8,10,4790726,1124335616,170384,8592,0,0
9,10,4790726,1124335616,170380,8592,0,0
10,10,4790726,1124335616,171042,8592,0,0
11,10,4790726,1124335616,170646,8592,0,0
12,10,4790726,1124335616,174404,8592,0,0
13,10,4790726,1124335616,173154,8592,0,0
14,10,4790726,1124335616,171980,8478,0,0
15,10,4790726,1124335616,173322,8446,0,0
0,0,4791068,1141112832,173248,8440,0,0
1,0,4791068,1141112832,171124,8464,0,0
2,0,4791068,1141112832,171143,8561,0,0
3,0,4791068,1141112832,170924,8608,0,0
4,0,4791068,1141112832,170822,8608,0,0
5,0,4791068,1141112832,170752,8608,0,0
6,0,4791068,1141112832,170752,8608,0,0
7,0,4791068,1141112832,170626,8608,0,0
8,0,4791068,1141112832,170528,8608,0,0
9,0,4791068,1141112832,170522,8608,0,0
10,0,4791068,1141112832,170510,8608,0,0
11,0,4791068,1141112832,170496,8608,0,0
12,0,4791068,1141112832,170498,8608,0,0
13,0,4791068,1141112832,170516,8608,0,0
14,0,4791068,1141112832,170512,8608,0,0
15,0,4791068,1141112832,170490,8608,0,0
0,10,4791068,1141112832,170480,8608,0,0
1,10,4791068,1141112832,170482,8608,0,0
2,10,4791068,1141112832,170496,8606,0,0
3,10,4791068,1141112832,170496,8592,0,0
4,10,4791068,1141112832,170496,8592,0,0
5,10,4791068,1141112832,170496,8592,0,0
6,10,4791068,1141112832,170428,8592,0,0
7,10,4791068,1141112832,170384,8592,0,0
8,10,4791068,1141112832,170384,8592,0,0
9,10,4791068,1141112832,170384,8592,0,0
10,10,4791068,1141112832,171058,8592,0,0
11,10,4791068,1141112832,170646,8592,0,0
12,10,4791068,1141112832,174410,8592,0,0
13,10,4791068,1141112832,173168,8592,0,0
14,10,4791068,1141112832,171980,8478,0,0
15,10,4791068,1141112832,173322,8448,0,0
0,0,4804938,1107558400,173440,8520,0,0
1,0,4804938,1107558400,171312,8518,0,0
2,0,4804938,1107558400,171350,8589,0,0
3,0,4804938,1107558400,171148,8608,0,0
4,0,4804938,1107558400,171032,8608,0,0
5,0,4804938,1107558400,170960,8608,0,0
6,0,4804938,1107558400,170960,8608,0,0
7,0,4804938,1107558400,170824,8608,0,0
8,0,4804938,1107558400,170684,8608,0,0
9,0,4804938,1107558400,170688,8608,0,0
10,0,4804938,1107558400,170688,8608,0,0
11,0,4804938,1107558400,170688,8608,0,0
12,0,4804938,1107558400,170662,8608,0,0
13,0,4804938,1107558400,170668,8608,0,0
14,0,4804938,1107558400,170658,8608,0,0
15,0,4804938,1107558400,170646,8608,0,0
0,10,4804938,1107558400,170640,8608,0,0
1,10,4804938,1107558400,170628,8608,0,0
2,10,4804938,1107558400,170636,8606,0,0
3,10,4804938,1107558400,170624,8592,0,0
4,10,4804938,1107558400,170608,8592,0,0
5,10,4804938,1107558400,170604,8592,0,0
6,10,4804938,1107558400,170560,8592,0,0
7,10,4804938,1107558400,170528,8592,0,0
8,10,4804938,1107558400,170528,8592,0,0
9,10,4804938,1107558400,170528,8592,0,0
10,10,4804938,1107558400,171208,8592,0,0
11,10,4804938,1107558400,170826,8592,0,0
12,10,4804938,1107558400,174598,8592,0,0
13,10,4804938,1107558400,173352,8592,0,0
14,10,4804938,1107558400,172172,8530,0,0
15,10,4804938,1107558400,173516,8502,0,0
0,0,4820001,1157627904,173566,8576,0,0
1,0,4820001,1157627904,171440,8578,0,0
2,0,4820001,1157627904,171483,8615,0,0
3,0,4820001,1157627904,171274,8608,0,0
4,0,4820001,1157627904,171134,8608,0,0
5,0,4820001,1157627904,171048,8608,0,0
6,0,4820001,1157627904,171040,8608,0,0
7,0,4820001,1157627904,170914,8608,0,0
8,0,4820001,1157627904,170804,8608,0,0
9,0,4820001,1157627904,170800,8608,0,0
10,0,4820001,1157627904,170800,8608,0,0
11,0,4820001,1157627904,170800,8608,0,0
12,0,4820001,1157627904,170802,8608,0,0
13,0,4820001,1157627904,170826,8608,0,0
14,0,4820001,1157627904,170816,8608,0,0
15,0,4820001,1157627904,170802,8608,0,0
0,10,4820001,1157627904,170800,8608,0,0
1,10,4820001,1157627904,170802,8608,0,0
2,10,4820001,1157627904,170808,8606,0,0
3,10,4820001,1157627904,170796,8592,0,0
4,10,4820001,1157627904,170784,8592,0,0
5,10,4820001,1157627904,170784,8592,0,0
6,10,4820001,1157627904,170744,8592,0,0
7,10,4820001,1157627904,170704,8592,0,0
8,10,4820001,1157627904,170704,8592,0,0
9,10,4820001,1157627904,170694,8592,0,0
10,10,4820001,1157627904,171364,8592,0,0
11,10,4820001,1157627904,170970,8592,0,0
12,10,4820001,1157627904,174768,8592,0,0
13,10,4820001,1157627904,173518,8592,0,0
14,10,4820001,1157627904,172304,8560,0,0
15,10,4820001,1157627904,173636,8562,0,0
0,0,4828815,1124073472,173632,8594,0,0
1,0,4828815,1124073472,171520,8608,0,0
2,0,4828815,1124073472,171573,8615,0,0
3,0,4828815,1124073472,171360,8608,0,0
4,0,4828815,1124073472,171214,8608,0,0
5,0,4828815,1124073472,171120,8608,0,0
6,0,4828815,1124073472,171120,8608,0,0
7,0,4828815,1124073472,170992,8608,0,0
8,0,4828815,1124073472,170864,8608,0,0
9,0,4828815,1124073472,170852,8608,0,0
10,0,4828815,1124073472,170848,8608,0,0
11,0,4828815,1124073472,170848,8608,0,0
12,0,4828815,1124073472,170848,8608,0,0
13,0,4828815,1124073472,170858,8608,0,0
14,0,4828815,1124073472,170848,8608,0,0
15,0,4828815,1124073472,170848,8608,0,0
0,10,4828815,1124073472,170848,8608,0,0
1,10,4828815,1124073472,170850,8608,0,0
2,10,4828815,1124073472,170856,8606,0,0
3,10,4828815,1124073472,170848,8592,0,0
4,10,4828815,1124073472,170848,8592,0,0
5,10,4828815,1124073472,170848,8592,0,0
6,10,4828815,1124073472,170792,8592,0,0
7,10,4828815,1124073472,170736,8592,0,0
8,10,4828815,1124073472,170736,8592,0,0
9,10,4828815,1124073472,170736,8592,0,0
10,10,4828815,1124073472,171422,8592,0,0
11,10,4828815,1124073472,171006,8592,0,0
12,10,4828815,1124073472,174832,8592,0,0
13,10,4828815,1124073472,173562,8592,0,0
14,10,4828815,1124073472,172352,8578,0,0
15,10,4828815,1124073472,173696,8592,0,0
0,0,4829428,1140850688,173632,8594,0,0
1,0,4829428,1140850688,171520,8608,0,0
2,0,4829428,1140850688,171577,8615,0,0
3,0,4829428,1140850688,171376,8608,0,0
4,0,4829428,1140850688,171226,8608,0,0
5,0,4829428,1140850688,171134,8608,0,0
6,0,4829428,1140850688,171120,8608,0,0
7,0,4829428,1140850688,170992,8608,0,0
8,0,4829428,1140850688,170864,8608,0,0
9,0,4829428,1140850688,170864,8608,0,0
10,0,4829428,1140850688,170856,8608,0,0
11,0,4829428,1140850688,170848,8608,0,0
12,0,4829428,1140850688,170848,8608,0,0
13,0,4829428,1140850688,170860,8608,0,0
14,0,4829428,1140850688,170864,8608,0,0
15,0,4829428,1140850688,170850,8608,0,0
0,10,4829428,1140850688,170848,8608,0,0
1,10,4829428,1140850688,170850,8608,0,0
2,10,4829428,1140850688,170864,8606,0,0
3,10,4829428,1140850688,170860,8592,0,0
4,10,4829428,1140850688,170848,8592,0,0
5,10,4829428,1140850688,170848,8592,0,0
6,10,4829428,1140850688,170792,8592,0,0
7,10,4829428,1140850688,170736,8592,0,0
8,10,4829428,1140850688,170736,8592,0,0
9,10,4829428,1140850688,170736,8592,0,0
10,10,4829428,1140850688,171422,8592,0,0
11,10,4829428,1140850688,171006,8592,0,0
12,10,4829428,1140850688,174832,8592,0,0
13,10,4829428,1140850688,173562,8592,0,0
14,10,4829428,1140850688,172352,8578,0,0
15,10,4829428,1140850688,173696,8592,0,0
0,0,4838192,1107296256,173632,8608,0,0
1,0,4838192,1107296256,171520,8608,0,0
2,0,4838192,1107296256,171584,8615,0,0
3,0,4838192,1107296256,171392,8608,0,0
4,0,4838192,1107296256,171232,8608,0,0
5,0,4838192,1107296256,171136,8608,0,0
6,0,4838192,1107296256,171136,8608,0,0
7,0,4838192,1107296256,171008,8608,0,0
8,0,4838192,1107296256,170880,8608,0,0
9,0,4838192,1107296256,170880,8608,0,0
10,0,4838192,1107296256,170880,8608,0,0
11,0,4838192,1107296256,170880,8608,0,0
12,0,4838192,1107296256,170880,8608,0,0
13,0,4838192,1107296256,170880,8608,0,0
14,0,4838192,1107296256,170880,8608,0,0
